OMTF-       0    28    43   -96     1     1     3    31     0
OMTF-       1    28    87  -106     0     1     3    31     0
OMTF-       2   140    35   -72     0     1     2   142     0
OMTF-       3    28   123   -97     1     1     1    29     0
OMTF-       4    24   179   -72     1     1     4    28     0
OMTF-       5    90   171   -90     0     1     2    92     0
OMTF-       6    32   295   -83     1     1     3    35     0
OMTF-       7   140   219  -106     0     1     1   141     0
OMTF-       8    36   275  -106     0     1     1    37     0
OMTF-       9    60   339   -90     1     1     2    62     0
OMTF-      10    24   359   -86     1     1     3    27     0
OMTF-      11     0     0     0     0     0     0     0     1
OMTF-      12    10   455   -97     1     1     3    13     0
OMTF-      13    40   411   -92     0     1     1    41     0
OMTF-      14     6   475  -106     0     1     3     9     0
OMTF-      15    32   551  -106     0     1     3    35     0
OMTF-      16     0     0     0     0     0     0     0     1
OMTF-      17     0     0     0     0     0     0     0     1
EMTF-       0   240    83  -215     1     1     3   243     0
EMTF-       1     0     0     0     0     0     0     0     1
EMTF-       2     0     0     0     0     0     0     0     1
EMTF-       3    24   175  -142     0     1     2    26     0
EMTF-       4   240   147  -201     1     1     2   242     0
EMTF-       5    36   123  -110     1     1     1    37     0
EMTF-       6    60   251  -138     1     1     1    61     0
EMTF-       7   240   267  -201     1     1     3   243     0
EMTF-       8     0     0     0     0     0     0     0     1
EMTF-       9    28   315  -206     1     1     3    31     0
EMTF-      10    24   347  -170     0     1     3    27     0
EMTF-      11   240   347  -201     1     1     3   243     0
EMTF-      12    16   443  -220     1     1     1    17     0
EMTF-      13    24   455  -133     1     1     2    26     0
EMTF-      14    32   483  -170     0     1     3    35     0
EMTF-      15     6   511  -174     0     1     3     9     0
EMTF-      16    90     0  -147     0     1     2    92     0
EMTF-      17   240    15  -215     0     1     3   243     0
# TRACKS
#TYPE   ETA0  PHI0 QUAL0  ETA1  PHI1 QUAL1  ETA2  PHI2 QUAL2
ETRK+    147    39     2   197    31     3   215     3     3
ETRK+    210    67     3   142    31     3   183    83     3
ETRK+    138    79     3   210     3     3   215    35     3
ETRK+    197    63     3   210    87     3     0     0     0
ETRK+    192    83     3   210    47     3   206    67     3
ETRK+    210    11     3     0     0     0     0     0     0
OTRK+    106    11     3    86    35     6    96    87     3
OTRK+    101    11     3    80    19     3   106    71     3
OTRK+     86    43     3   106    55     1     0     0     0
OTRK+     97    67     3   106    43     3    72    55     2
OTRK+    101    95     1    86    75     3    86    63     3
OTRK+     86    95     3    86    55     6     0     0     0
BTRK      69    35     6   -25    15     4    14     3     3
BTRK     -62    39     3    11     3     2    28    19     2
BTRK      45     3     3    28    31     2   -39    47     3
BTRK      28    11     1   -59    31     3     0     0     0
BTRK       0    19     3    59     7     2    45    39     5
BTRK      69    35     7     0    31     3     0     0     0
BTRK      31    23     1   -28    43     1   -25    19     1
BTRK     -59    39     3     0    31     4     0     0     0
BTRK      45     3     2   -45    23     3    31    23     7
BTRK      14    11     3   -45    35     3    39    31     7
BTRK     -55     3     2    41    39     3     0     0     0
BTRK      28    19     6   -14    15     7     0     0     0
OTRK-    -96    19     3  -106    63     3   -72    11     2
OTRK-    -97     3     1   -72    59     4   -90    51     2
OTRK-    -83    79     3  -106     3     1  -106    59     1
OTRK-    -90    27     2   -86    47     3     0     0     0
OTRK-    -97    47     3   -92     3     1  -106    67     3
OTRK-   -106    47     3     0     0     0     0     0     0
ETRK-   -215    59     3     0     0     0     0     0     0
ETRK-   -142    55     2  -201    27     2  -110     3     1
ETRK-   -138    35     1  -201    51     3     0     0     0
ETRK-   -206     3     3  -170    35     3  -201    35     3
ETRK-   -220    35     1  -133    47     2  -170    75     3
ETRK-   -174     7     3  -147    72     2  -215    87     3
################################################################################
# Event: 14
################################################################################
IFR84   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00010000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00008000 1 00000000 1 00000000 1 00000000 1 00000000 1 06000000 1 00000000 1 00000000 1 00000000 1 00000001 1 00000000 1 00000000 1 00000000 1 04000000 1 00008000 1 00000001 1 00000000 1 00000023 1 00000000 1 00000000 1 1399c618 1 2d9a46f0 1 1799c618 1 118dc218 1 0f99c6f0 1 2419c618 1 198ac609 1 1d89061c 1 05890818 1 1d8b8246 1 258acc20 1 178ba518 1 1185a650 1 05b92c18 1 0780068c 1 0383e318 1 0fbb2e18 1 13bc8318 1 05838318 1 05876c28 1 0d81cc18 1 07bc8220 1 15800318 1 05bdc61c 1 2db70418 1 0fb40632 1 03b4c450 1 03b4063c 1 05b60418 1 21b46432 1 17a646f0 1 09a766f0 1 2bb24618 1 01a5c618 1 13a806f0 1 19b24232
IFR85   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 04000000 1 00000000 1 00000000 1 00000000 1 00000000 1 02000ca1 1 00000000 1 00000000 1 00000000 1 02000000 1 02000020 1 00000000 1 00000000 1 00000000 1 02008000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000401 1 00000000 1 00000000 1 00000002 1 00000002 1 00000003 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000003 1 00000003 1 00000002 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000003 1 00000002 1 00000003 1 00000003 1 00000003 1 00000003 1 00000003 1 00000003 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000003 1 00000003 1 00000002 1 00000003 1 00000003 1 00000002 1 00000003
IFR86   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000040 1 00000000 1 00010000 1 00000000 1 00000000 1 00000000 1 00100000 1 02000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000400 1 00000000 1 00000000 1 00000400 1 00000000 1 00000021 1 00000000 1 00100000 1 00000000 1 00100000 1 00000000 1 00000000 1 2998a6f0 1 178dc620 1 2f91c21c 1 09980405 1 1798a620 1 159806f0 1 00000000 1 018ac614 1 138b0606 1 0b890432 1 218ac61c 1 258b4420 1 1788a428 1 0f838818 1 15b7660c 1 0987c61c 1 11852c1c 1 0785a664 1 1784e41c 1 03ba6609 1 17b8a407 1 0bbdc620 1 00000000 1 05ba6628 1 11b2c618 1 21b68428 1 11b3e606 1 2db48624 1 1bb4c518 1 1bb70518 1 01a6e624 1 03b24224 1 15aac618 1 0dada41c 1 07a5c6f0 1 13afe61c
IFR87   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 04000002 1 00100000 1 00000001 1 00100020 1 00000400 1 00000021 1 00000000 1 00000000 1 00000000 1 00000000 1 00000001 1 00000000 1 00000000 1 00000020 1 00000000 1 00000000 1 00000000 1 00000000 1 00100000 1 00000000 1 02000000 1 00000000 1 00000000 1 00108000 1 80000003 1 80000003 1 80000002 1 80000002 1 80000003 1 80000002 1 00000000 1 80000003 1 80000002 1 80000003 1 80000002 1 80000002 1 80000002 1 80000003 1 80000002 1 80000003 1 80000002 1 80000002 1 80000002 1 80000003 1 80000002 1 80000003 1 00000000 1 80000002 1 80000003 1 80000002 1 80000002 1 80000003 1 80000002 1 80000003 1 80000003 1 80000002 1 80000003 1 80000002 1 80000003 1 80000002
IFR88   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00100000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000c00 1 02000800 1 00000020 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000001 1 00000000 1 00000000 1 00000080 1 00000000 1 00100000 1 00000000 1 00008000 1 02000400 1 00000000 1 00000000 1 00000000 1 87914646 1 8391423c 1 00000000 1 9991c418 1 ad8f0618 1 00000000 1 a18d463c 1 9f8ca61c 1 938d4232 1 8d890418 1 af8ac632 1 00000000 1 93800609 1 00000000 1 97ba6628 1 00000000 1 8d810e24 1 00000000 1 8dbea61c 1 8783ee18 1 97ba6628 1 00000000 1 8dba661c 1 83b702a0 1 a5b40664 1 adb6060a 1 8fb68c18 1 00000000 1 abb3e618 1 00000000 1 91af6628 1 00000000 1 ada526f0 1 abae4428 1 a7a646f0
IFR89   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000001 1 00000000 1 00000000 1 02100000 1 00008000 1 00000000 1 00000000 1 00000000 1 00000000 1 00400000 1 00208000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000400 1 00000000 1 00000000 1 00000001 1 00000002 1 02000800 1 02000001 1 00010000 1 00000000 1 00000000 1 00000003 1 00000002 1 00000000 1 00000002 1 00000002 1 00000000 1 00000003 1 00000003 1 00000003 1 00000003 1 00000003 1 00000000 1 00000002 1 00000000 1 00000002 1 00000000 1 00000003 1 00000000 1 00000002 1 00000003 1 00000002 1 00000000 1 00000002 1 00000002 1 00000003 1 00000003 1 00000002 1 00000000 1 00000003 1 00000000 1 00000002 1 00000000 1 00000002 1 00000002 1 00000002
# Expected emulator output
# Calo sums:
CALO0   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
CALO1   0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO2   0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO3   0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
CALO4   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0
CALO5   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  3  0  0  0  0  0  0  0  0  0
CALO6   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  2  0  0  1  0  0  0  0  1  1
CALO7   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0
CALO8   0  0  0  1  0  0  1  5  3  0  0  1  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO9   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO12  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0
CALO13  0  0  0  0  0  3  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  2  0
CALO14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO15  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO16  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO17  1  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
CALO18  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO19  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
CALO20  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0
CALO21  0  0  0  0  0  2  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO22  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  1  0  0  0  0  0
CALO23  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0
CALO24  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  2  0  0  1
CALO25  3  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  1  1  0  0  0  0  1
CALO26  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0
CALO27  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0
#TYPE    POS    PT   PHI   ETA   CHR  VCHR  QUAL  RANK  EMPT (ISO)
EMTF+       0    24    63   206     0     1     3    27     0
EMTF+       1   240   107   197     1     1     3   243     0
EMTF+       2     0     0     0     0     0     0     0     1
EMTF+       3   240   211   210     0     1     3   243     0
EMTF+       4    32   167   110     1     1     3    35     0
EMTF+       5    70   135   138     1     1     3    73     0
EMTF+       6    24   263   206     1     1     3    27     0
EMTF+       7    28   311   142     0     1     1    29     0
EMTF+       8    60   223   138     0     1     1    61     0
EMTF+       9    24   347   110     0     1     1    25     0
EMTF+      10     5   331   192     0     1     2     7     0
EMTF+      11     0     0     0     0     0     0     0     1
EMTF+      12   240   439   206     1     1     3   243     0
EMTF+      13    32   455   197     1     1     3    35     0
EMTF+      14    24   459   142     0     1     2    26     0
EMTF+      15    24     0   206     0     1     3    27     0
EMTF+      16   240   547   192     0     1     3   243     0
EMTF+      17    24    19   120     0     1     3    27     0
OMTF+       0     9    75    86     1     1     3    12     0
OMTF+       1     0     0     0     0     0     0     0     1
OMTF+       2     0     0     0     0     0     0     0     1
OMTF+       3    28   179    72     1     1     3    31     0
OMTF+       4    20   123    86     1     1     3    23     0
OMTF+       5    60   187   106     1     1     3    63     0
OMTF+       6    24   227    72     1     1     4    28     0
OMTF+       7     6   255    88     0     1     3     9     0
OMTF+       8    28   279   101     1     1     3    31     0
OMTF+       9    70   371    92     1     1     1    71     0
OMTF+      10    50   335    72     1     1     2    52     0
OMTF+      11    50   351   106     1     1     1    51     0
OMTF+      12    32   483    86     0     1     6    38     0
OMTF+      13    28   475    86     0     1     3    31     0
OMTF+      14    24   435    72     1     1     2    26     0
OMTF+      15   280   551    93     0     1     2   282     0
OMTF+      16    32     3    90     0     1     2    34     0
OMTF+      17    50    23    86     1     1     3    53     0
BMTF        0    80    11    45     1     1     3    83     0
BMTF        1    40    23    69     0     1     2    42     0
BMTF        2     0     0     0     0     0     0     0     1
BMTF        3    24    35   -55     0     1     6    30     0
BMTF        4    24    55    28     1     1     4    28     0
BMTF        5     9    63     0     0     1     3    12     0
BMTF        6   140    87     0     1     1     3   143     0
BMTF        7    12   115   -69     0     1     3    15     0
BMTF        8     0     0     0     0     0     0     0     1
BMTF        9   280   127    31     1     1     1   281     0
BMTF       10    28   139    62     1     1     3    31     0
BMTF       11    40   167   -45     0     1     3    43     0
BMTF       12    24   199   -39     1     1     7    31     0
BMTF       13    28   203    41     0     1     6    34     0
BMTF       14     0     0     0     0     0     0     0     1
BMTF       15   280   255   -28     0     1     1   281     0
BMTF       16   100   231    45     0     1     3   103     0
BMTF       17    36   243     8     1     1     7    43     0
BMTF       18   280   275    28     1     1     1   281     0
BMTF       19    28   311    39     0     1     2    30     0
BMTF       20     0     0     0     0     0     0     0     1
BMTF       21    40   323    59     1     1     6    46     0
BMTF       22     9   319   -45     1     1     3    12     0
BMTF       23    28   339   -11     0     1     3    31     0
BMTF       24    24   387    14     1     1     6    30     0
BMTF       25     7   407   -59     0     1     2     9     0
BMTF       26    24   375    31     1     1     7    31     0
BMTF       27    32   423   -28     1     1     1    33     0
BMTF       28    32   431   -18     1     1     3    35     0
BMTF       29    40   455   -45     0     1     3    43     0
BMTF       30   280   499     0     1     1     1   281     0
BMTF       31     0     0     0     0     0     0     0     1
BMTF       32     0     0     0     0     0     0     0     1
BMTF       33    28   515   -18     1     1     3    31     0
BMTF       34    40   515   -45     0     1     3    43     0
BMTF       35    28   531   -45     0     1     3    31     0
OMTF-       0    24   115   -72     0     1     2    26     0
OMTF-       1    24    59  -106     1     1     3    27     0
OMTF-       2   160    31   -72     0     1     1   161     0
OMTF-       3    50   151   -96     1     1     3    53     0
OMTF-       4    40   187   -76     0     1     2    42     0
OMTF-       5   100   195   -96     1     1     3   103     0
OMTF-       6    80   223   -90     0     1     2    82     0
OMTF-       7     6   251   -97     0     1     3     9     0
OMTF-       8    10   307   -80     1     1     3    13     0
OMTF-       9    60   319   -96     1     1     3    63     0
OMTF-      10    36   403   -92     1     1     3    39     0
OMTF-      11    24   343   -76     0     1     6    30     0
OMTF-      12    24   419   -80     1     1     2    26     0
OMTF-      13   280   463   -90     0     1     2   282     0
OMTF-      14     0     0     0     0     0     0     0     1
OMTF-      15    50   571   -93     1     1     2    52     0
OMTF-      16   280   559   -72     1     1     2   282     0
OMTF-      17    24    15   -97     1     1     3    27     0
EMTF-       0   240    71  -206     1     1     3   243     0
EMTF-       1    36    27  -201     1     1     3    39     0
EMTF-       2     0     0     0     0     0     0     0     1
EMTF-       3   240   139  -197     0     1     3   243     0
EMTF-       4    36   127  -110     0     1     1    37     0
EMTF-       5    40   155  -133     0     1     3    43     0
EMTF-       6    24   303  -110     1     1     3    27     0
EMTF-       7    24   259  -170     1     1     3    27     0
EMTF-       8     0     0     0     0     0     0     0     1
EMTF-       9    24   315  -210     1     1     3    27     0
EMTF-      10    28   339  -147     0     1     2    30     0
EMTF-      11   240   403  -215     0     1     3   243     0
EMTF-      12   240   447  -192     0     1     3   243     0
EMTF-      13   240   423  -210     1     1     3   243     0
EMTF-      14    40   495  -142     0     1     2    42     0
EMTF-      15    50   555  -110     1     1     1    51     0
EMTF-      16    28   543  -129     0     1     3    31     0
EMTF-      17   240     7  -206     0     1     3   243     0
# TRACKS
#TYPE   ETA0  PHI0 QUAL0  ETA1  PHI1 QUAL1  ETA2  PHI2 QUAL2
ETRK+    206    39     3   197    83     3     0     0     0
ETRK+    210    91     3   110    47     3   138    15     3
ETRK+    206    47     3   142    95     1   138     7     1
ETRK+    110    35     1   192    19     2     0     0     0
ETRK+    206    31     3   197    47     3   142    51     2
ETRK+    206    72     3   192    43     3   120    91     3
OTRK+     86    51     3     0     0     0     0     0     0
OTRK+     72    59     3    86     3     3   106    67     3
OTRK+     72    11     4    88    39     3   101    63     3
OTRK+     92    59     1    72    23     2   106    39     1
OTRK+     86    75     6    86    67     3    72    27     2
OTRK+     93    47     2    90    75     2    86    95     3
BTRK      45    35     3    69    47     2     0     0     0
BTRK     -55    11     6    28    31     4     0    39     3
BTRK       0    15     3   -69    43     3     0     0     0
BTRK      31     7     1    62    19     3   -45    47     3
BTRK     -39    31     7    41    35     6     0     0     0
BTRK     -28    39     1    45    15     3     8    27     7
BTRK      28    11     1    39    47     2     0     0     0
BTRK      59    11     6   -45     7     3   -11    27     3
BTRK      14    27     6   -59    47     2    31    15     7
BTRK     -28    15     1   -18    23     3   -45    47     3
BTRK       0    43     1     0     0     0     0     0     0
BTRK     -18    11     3   -45    11     3   -45    27     3
OTRK-    -72    91     2  -106    35     3   -72     7     1
OTRK-    -96    31     3   -76    67     2   -96    75     3
OTRK-    -90     7     2   -97    35     3   -80    91     3
OTRK-    -96     7     3   -92    91     3   -76    31     6
OTRK-    -80    11     2   -90    55     2     0     0     0
OTRK-    -93    67     2   -72    55     2   -97    87     3
ETRK-   -206    47     3  -201     3     3     0     0     0
ETRK-   -197    19     3  -110     7     1  -133    35     3
ETRK-   -110    87     3  -170    43     3     0     0     0
ETRK-   -210     3     3  -147    27     2  -215    91     3
ETRK-   -192    39     3  -210    15     3  -142    87     2
ETRK-   -110    51     1  -129    39     3  -206    79     3
################################################################################
# Event: 15
################################################################################
IFR90   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 04000000 1 00000020 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000020 1 00000000 1 02000000 1 00000000 1 00000000 1 00000001 1 00000000 1 00000020 1 00000400 1 00000000 1 00000020 1 00000020 1 00000000 1 00000000 1 02000420 1 00000000 1 00000020 1 00000420 1 00010000 1 1f8f0228 1 1d92e618 1 099a46f0 1 279806f0 1 1f9ae6f0 1 159ae205 1 058bac32 1 098a0c0a 1 21898418 1 198d4618 1 078a0c18 1 0f8ca632 1 11bce220 1 0fbf0e10 1 1788a418 1 0984e81c 1 0985a6a0 1 05bf0e18 1 03b76620 1 13ba668c 1 05800646 1 09838432 1 07bc8418 1 05bf0818 1 2fb40624 1 1bb36218 1 0bb5c718 1 21b3e620 1 05b2c224 1 27b2c2f0 1 13af661c 1 03a92618 1 0fada420 1 13a766f0 1 0fa52618 1 1da6e605
IFR91   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00100000 1 00000000 1 00000000 1 00000042 1 00000000 1 00000000 1 00000400 1 06100000 1 00008000 1 00100000 1 02000000 1 00000000 1 00000000 1 00001400 1 00000000 1 04000020 1 00008000 1 00000000 1 00100000 1 00000000 1 00000000 1 02000000 1 04008400 1 00008000 1 00000000 1 00000000 1 00000002 1 00000002 1 00000003 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000003 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000002 1 00000002 1 00000003 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000003 1 00000002 1 00000002 1 00000003 1 00000002 1 00000003 1 00000003 1 00000002 1 00000002 1 00000002 1 00000002 1 00000002 1 00000002 1 00000003 1 00000002
IFR92   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00200000 1 04000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 04210800 1 00000000 1 00008000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000001 1 00000000 1 00000000 1 00000001 1 00000400 1 00000000 1 00000400 1 00000000 1 00000000 1 ab9926f0 1 ad99c618 1 81914228 1 9394061c 1 8b99c60a 1 a1954618 1 a18b4518 1 978ac61c 1 938c065a 1 8f8c0618 1 918c8628 1 998b4432 1 85884818 1 87b76c1c 1 00000000 1 97ba660e 1 8dba6c14 1 958382c8 1 91b76718 1 9383e646 1 93bf0c18 1 8dbf8a0e 1 85b7661c 1 8583e41c 1 8fb3e2f0 1 9fb70478 1 a1b2c28c 1 85b7041c 1 99b4c418 1 a4354c1c 1 9da5c607 1 93a5c205 1 91a76405 1 81a5c6f0 1 a1b2461c 1 85a9a606
IFR93   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000040 1 00000040 1 00100000 1 00000000 1 00000000 1 00100400 1 00020000 1 00000000 1 00000000 1 00000000 1 00000020 1 00000000 1 00000401 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00100040 1 00008000 1 00000000 1 00100000 1 00000000 1 00000000 1 80000002 1 80000003 1 80000003 1 80000002 1 80000002 1 80000002 1 80000002 1 80000002 1 80000003 1 80000002 1 80000003 1 80000002 1 80000002 1 80000002 1 00000000 1 80000002 1 80000003 1 80000002 1 80000003 1 80000003 1 80000002 1 80000003 1 80000002 1 80000003 1 80000003 1 80000002 1 80000002 1 80000002 1 80000002 1 80000002 1 80000002 1 80000003 1 80000002 1 80000002 1 80000002 1 80000002
IFR94   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000800 1 00000000 1 00000000 1 00000000 1 00000000 1 00000020 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000060 1 00000400 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 04000000 1 00008000 1 02008040 1 00000000 1 00000000 1 8199c618 1 00000000 1 ab8f0618 1 858f0218 1 00000000 1 a79926f0 1 af8a0607 1 af8ac628 1 00000000 1 85890420 1 9b8ca250 1 ab8c2606 1 95838232 1 95862a20 1 00000000 1 87bb281c 1 9385a618 1 8d82461c 1 8fbeae18 1 00000000 1 8bbce420 1 00000000 1 91bdc246 1 97ba660c 1 00000000 1 00000000 1 97b3661c 1 97b2c610 1 a9b4c418 1 91b36620 1 00000000 1 83b08618 1 00000000 1 87aa46f0 1 00000000 1 a9b24618
IFR95   1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00000000 1 00200000 1 00000000 1 00000000 1 00000000 1 00008021 1 00000000 1 02000000 1 00000040 1 10000820 1 06100000 1 00000000 1 00000000 1 00000020 1 00000004 1 00000000 1 00100000 1 00000000 1 00000040 1 00100000 1 00000000 1 00000021 1 00000021 1 00000022 1 00300000 1 00000000 1 00000000 1 00000002 1 00000000 1 00000003 1 00000003 1 00000000 1 00000002 1 00000002 1 00000002 1 00000000 1 00000002 1 00000003 1 00000002 1 00000002 1 00000002 1 00000000 1 00000002 1 00000002 1 00000003 1 00000002 1 00000000 1 00000003 1 00000000 1 00000003 1 00000003 1 00000000 1 00000000 1 00000002 1 00000003 1 00000003 1 00000002 1 00000000 1 00000002 1 00000000 1 00000003 1 00000000 1 00000002
# Expected emulator output
# Calo sums:
CALO0   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO1   0  0  0  0  0  2  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO2   0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  2  0
CALO3   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO4   0  0  0  0  0  0  2  2  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO5   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
CALO6   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  1  0  0
CALO7   0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
CALO8   0  0  0  0  0  0  0  0  0  0  1  3  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1
